time,station,rr,substation
2000-01-01T00:00+00:00,137,1128.0,18000
2000-01-01T00:00+00:00,138,883.0,14520
2000-01-01T00:00+00:00,139,1188.0,14830
2000-01-01T00:00+00:00,140,,
2000-01-01T00:00+00:00,141,1039.0,4705
2000-01-01T00:00+00:00,142,1431.0,9010
2000-01-01T00:00+00:00,144,1179.0,6800
2000-01-01T00:00+00:00,145,1434.0,6304
2000-01-01T00:00+00:00,146,1450.0,11400
2000-01-01T00:00+00:00,147,,
2000-01-01T00:00+00:00,148,654.0,1800
2000-01-01T00:00+00:00,149,1228.0,18110
2000-01-01T00:00+00:00,150,1162.0,18220
2000-01-01T00:00+00:00,151,1648.0,8805
2000-01-01T00:00+00:00,152,456.0,2400
2000-01-01T00:00+00:00,153,,
2000-01-01T00:00+00:00,154,727.0,16600
2000-01-01T00:00+00:00,155,819.0,5410
2000-01-01T00:00+00:00,156,1366.0,12505
2000-01-01T00:00+00:00,157,,1400
2000-01-01T00:00+00:00,158,529.0,2600
2000-01-01T00:00+00:00,159,946.0,2900
2000-01-01T00:00+00:00,160,897.0,3110
2000-01-01T00:00+00:00,161,1092.0,3210
2000-01-01T00:00+00:00,162,1020.0,4600
2000-01-01T00:00+00:00,163,1603.0,6510
2000-01-01T00:00+00:00,164,640.0,7640
2000-01-01T00:00+00:00,165,1721.0,9500
2000-01-01T00:00+00:00,166,1159.0,9900
2000-01-01T00:00+00:00,167,1199.0,10400
2000-01-01T00:00+00:00,169,717.0,10530
2000-01-01T00:00+00:00,170,842.0,10600
2000-01-01T00:00+00:00,171,1613.0,11112
2000-01-01T00:00+00:00,172,2142.0,11200
2000-01-01T00:00+00:00,173,2458.0,11300
2000-01-01T00:00+00:00,174,,
2000-01-01T00:00+00:00,175,1143.0,11800
2000-01-01T00:00+00:00,176,1681.0,12215
2000-01-01T00:00+00:00,177,1346.0,12220
2000-01-01T00:00+00:00,178,,
2000-01-01T00:00+00:00,179,1344.0,12711
2000-01-01T00:00+00:00,180,,
2000-01-01T00:00+00:00,181,,
2000-01-01T00:00+00:00,182,1031.0,15900
2000-01-01T00:00+00:00,183,,
2000-01-01T00:00+00:00,184,1444.0,17315
2000-01-01T00:00+00:00,185,1280.0,17700
2000-01-01T00:00+00:00,186,1430.0,15800
2000-01-01T00:00+00:00,187,877.0,18600
2000-01-01T00:00+00:00,188,,
2000-01-01T00:00+00:00,189,,
2000-01-01T00:00+00:00,190,,
2000-01-01T00:00+00:00,191,580.0,701
2000-01-01T00:00+00:00,192,993.0,5112
2000-01-01T00:00+00:00,193,702.0,3702
2000-01-01T00:00+00:00,195,,
2000-01-01T00:00+00:00,196,1157.0,14810
2000-01-01T00:00+00:00,197,511.0,7710
2000-01-01T00:00+00:00,198,1029.0,20220
2000-01-01T00:00+00:00,199,,
2000-01-01T00:00+00:00,200,771.0,16500
2000-01-01T00:00+00:00,201,810.0,16520
2000-01-01T00:00+00:00,202,793.0,16710
2000-01-01T00:00+00:00,203,,20010
2000-01-01T00:00+00:00,204,1067.0,5010
2000-01-01T00:00+00:00,205,1949.0,6610
2000-01-01T00:00+00:00,206,2665.0,21100
2000-01-01T00:00+00:00,210,1174.0,14621
2000-01-01T00:00+00:00,212,1378.0,9000
2000-01-01T00:00+00:00,213,2260.0,15410
2000-01-01T00:00+00:00,214,,
2000-01-01T00:00+00:00,215,527.0,2115
2000-01-01T00:00+00:00,216,2257.0,11205
2000-01-01T00:00+00:00,217,843.0,13305
2000-01-01T00:00+00:00,218,547.0,7955
2000-01-01T00:00+00:00,220,,
2000-01-01T00:00+00:00,221,440.0,4030
2000-01-01T00:00+00:00,222,,
2001-01-01T00:00+00:00,500,772.0,
2001-01-01T00:00+00:00,701,605.0,
2001-01-01T00:00+00:00,726,,
2001-01-01T00:00+00:00,901,,
2001-01-01T00:00+00:00,905,467.0,
2001-01-01T00:00+00:00,910,435.0,
2001-01-01T00:00+00:00,1400,1210.0,
2001-01-01T00:00+00:00,1401,,
2001-01-01T00:00+00:00,1415,1101.0,
2001-01-01T00:00+00:00,1416,,
2001-01-01T00:00+00:00,1601,878.0,
2001-01-01T00:00+00:00,1602,,
2001-01-01T00:00+00:00,1711,,
2001-01-01T00:00+00:00,1730,,
2001-01-01T00:00+00:00,1800,778.0,
2001-01-01T00:00+00:00,1802,,
2001-01-01T00:00+00:00,1901,,
2001-01-01T00:00+00:00,1903,,
2001-01-01T00:00+00:00,1906,665.0,
2001-01-01T00:00+00:00,1920,640.0,
2001-01-01T00:00+00:00,2114,,
2001-01-01T00:00+00:00,2115,514.0,
2001-01-01T00:00+00:00,2116,,
2001-01-01T00:00+00:00,2117,,
2001-01-01T00:00+00:00,2201,450.0,
2001-01-01T00:00+00:00,2207,,
2001-01-01T00:00+00:00,2400,547.0,
2001-01-01T00:00+00:00,2401,,
2001-01-01T00:00+00:00,2415,470.0,
2001-01-01T00:00+00:00,2430,,
2001-01-01T00:00+00:00,2503,620.0,
2001-01-01T00:00+00:00,2600,575.0,
2001-01-01T00:00+00:00,2601,,
2001-01-01T00:00+00:00,2602,,
2001-01-01T00:00+00:00,2900,979.0,
2001-01-01T00:00+00:00,2902,,
2001-01-01T00:00+00:00,2910,1070.0,
2001-01-01T00:00+00:00,3110,921.0,
2001-01-01T00:00+00:00,3111,,
2001-01-01T00:00+00:00,3202,928.0,
2001-01-01T00:00+00:00,3210,1060.0,
2001-01-01T00:00+00:00,3315,,
2001-01-01T00:00+00:00,3400,901.0,
2001-01-01T00:00+00:00,3410,1027.0,
2001-01-01T00:00+00:00,3411,,
2001-01-01T00:00+00:00,3425,,
2001-01-01T00:00+00:00,3501,991.0,
2001-01-01T00:00+00:00,3520,,
2001-01-01T00:00+00:00,3605,,
2001-01-01T00:00+00:00,3700,705.0,
2001-01-01T00:00+00:00,3702,640.0,
2001-01-01T00:00+00:00,3805,493.0,
2001-01-01T00:00+00:00,3811,509.0,
2001-01-01T00:00+00:00,4026,,
2001-01-01T00:00+00:00,4030,560.0,
2001-01-01T00:00+00:00,4080,,
2001-01-01T00:00+00:00,4081,622.0,
2001-01-01T00:00+00:00,4115,,
2001-01-01T00:00+00:00,4125,,
2001-01-01T00:00+00:00,4126,,
2001-01-01T00:00+00:00,4221,,
2001-01-01T00:00+00:00,4223,,
2001-01-01T00:00+00:00,4224,,
2001-01-01T00:00+00:00,4305,473.0,
2001-01-01T00:00+00:00,4501,1029.0,
2001-01-01T00:00+00:00,4515,,
2001-01-01T00:00+00:00,4600,1065.0,
2001-01-01T00:00+00:00,4601,,
2001-01-01T00:00+00:00,4611,,
2001-01-01T00:00+00:00,4705,1084.0,
2001-01-01T00:00+00:00,4801,1024.0,
2001-01-01T00:00+00:00,4802,,
2001-01-01T00:00+00:00,4815,852.0,
2001-01-01T00:00+00:00,4821,,
2001-01-01T00:00+00:00,4900,1035.0,
2001-01-01T00:00+00:00,4905,930.0,
2001-01-01T00:00+00:00,5000,832.0,
2001-01-01T00:00+00:00,5010,1071.0,
2001-01-01T00:00+00:00,5012,1094.0,
2001-01-01T00:00+00:00,5112,1050.0,
2001-01-01T00:00+00:00,5116,,
2001-01-01T00:00+00:00,5130,,
2001-01-01T00:00+00:00,5312,1152.0,
2001-01-01T00:00+00:00,5315,,
2001-01-01T00:00+00:00,5316,875.0,
2001-01-01T00:00+00:00,5410,887.0,
2001-01-01T00:00+00:00,5412,,
2001-01-01T00:00+00:00,5413,,
2001-01-01T00:00+00:00,5421,,
2001-01-01T00:00+00:00,5604,686.0,
2001-01-01T00:00+00:00,5606,,
2001-01-01T00:00+00:00,5609,,
2001-01-01T00:00+00:00,5625,1078.0,
2001-01-01T00:00+00:00,5650,945.0,
2001-01-01T00:00+00:00,5701,,
2001-01-01T00:00+00:00,5720,,
2001-01-01T00:00+00:00,5725,,
2001-01-01T00:00+00:00,5735,,
2001-01-01T00:00+00:00,5802,,
2001-01-01T00:00+00:00,5805,630.0,
2001-01-01T00:00+00:00,5820,,
2001-01-01T00:00+00:00,5870,542.0,
2001-01-01T00:00+00:00,5881,549.0,
2001-01-01T00:00+00:00,5882,,
2001-01-01T00:00+00:00,5901,,
2001-01-01T00:00+00:00,5904,534.0,
2001-01-01T00:00+00:00,5917,423.0,
2001-01-01T00:00+00:00,5925,538.0,
2001-01-01T00:00+00:00,5935,503.0,
2001-01-01T00:00+00:00,5972,472.0,
2001-01-01T00:00+00:00,5990,492.0,
2001-01-01T00:00+00:00,6020,533.0,
2001-01-01T00:00+00:00,6050,,
2001-01-01T00:00+00:00,6101,457.0,
2001-01-01T00:00+00:00,6102,,
2001-01-01T00:00+00:00,6111,,
2001-01-01T00:00+00:00,6300,1225.0,
2001-01-01T00:00+00:00,6304,1408.0,
2001-01-01T00:00+00:00,6305,1477.0,
2001-01-01T00:00+00:00,6400,,
2001-01-01T00:00+00:00,6415,1388.0,
2001-01-01T00:00+00:00,6430,,
2001-01-01T00:00+00:00,6501,,
2001-01-01T00:00+00:00,6506,,
2001-01-01T00:00+00:00,6510,1736.0,
2001-01-01T00:00+00:00,6511,,
2001-01-01T00:00+00:00,6512,,
2001-01-01T00:00+00:00,6540,,
2001-01-01T00:00+00:00,6610,2142.0,
2001-01-01T00:00+00:00,6611,,
2001-01-01T00:00+00:00,6620,1396.0,
2001-01-01T00:00+00:00,6621,,
2001-01-01T00:00+00:00,6800,1188.0,
2001-01-01T00:00+00:00,6802,,
2001-01-01T00:00+00:00,6803,,
2001-01-01T00:00+00:00,6804,,
2001-01-01T00:00+00:00,6900,1318.0,
2001-01-01T00:00+00:00,6910,,
2001-01-01T00:00+00:00,7001,1487.0,
2001-01-01T00:00+00:00,7002,,
2001-01-01T00:00+00:00,7011,1015.0,
2001-01-01T00:00+00:00,7012,,
2001-01-01T00:00+00:00,7013,,
2001-01-01T00:00+00:00,7110,1744.0,
2001-01-01T00:00+00:00,7220,,
2001-01-01T00:00+00:00,7221,1077.0,
2001-01-01T00:00+00:00,7301,,
2001-01-01T00:00+00:00,7305,,
2001-01-01T00:00+00:00,7400,,
2001-01-01T00:00+00:00,7505,859.0,
2001-01-01T00:00+00:00,7531,787.0,
2001-01-01T00:00+00:00,7604,500.0,
2001-01-01T00:00+00:00,7610,936.0,
2001-01-01T00:00+00:00,7640,608.0,
2001-01-01T00:00+00:00,7641,,
2001-01-01T00:00+00:00,7653,,
2001-01-01T00:00+00:00,7704,578.0,
2001-01-01T00:00+00:00,7710,504.0,
2001-01-01T00:00+00:00,7714,,
2001-01-01T00:00+00:00,7818,,
2001-01-01T00:00+00:00,7890,,
2001-01-01T00:00+00:00,7905,510.0,
2001-01-01T00:00+00:00,7906,,
2001-01-01T00:00+00:00,7912,,
2001-01-01T00:00+00:00,7955,477.0,
2001-01-01T00:00+00:00,7956,,
2001-01-01T00:00+00:00,8301,,
2001-01-01T00:00+00:00,8302,,
2001-01-01T00:00+00:00,8805,1557.0,
2001-01-01T00:00+00:00,8806,,
2001-01-01T00:00+00:00,8807,,
2001-01-01T00:00+00:00,9000,,
2001-01-01T00:00+00:00,9010,1455.0,
2001-01-01T00:00+00:00,9016,1450.0,
2001-01-01T00:00+00:00,9019,,
2001-01-01T00:00+00:00,9105,,
2001-01-01T00:00+00:00,9110,,
2001-01-01T00:00+00:00,9111,,
2001-01-01T00:00+00:00,9210,,
2001-01-01T00:00+00:00,9211,1916.0,
2001-01-01T00:00+00:00,9215,,
2001-01-01T00:00+00:00,9406,,
2001-01-01T00:00+00:00,9450,1767.0,
2001-01-01T00:00+00:00,9500,,
2001-01-01T00:00+00:00,9501,,
2001-01-01T00:00+00:00,9511,1706.0,
2001-01-01T00:00+00:00,9512,,
2001-01-01T00:00+00:00,9606,1764.0,
2001-01-01T00:00+00:00,9609,,
2001-01-01T00:00+00:00,9610,1824.0,
2001-01-01T00:00+00:00,9611,,
2001-01-01T00:00+00:00,9618,,
2001-01-01T00:00+00:00,9620,1982.0,
2001-01-01T00:00+00:00,9640,1689.0,
2001-01-01T00:00+00:00,9643,,
2001-01-01T00:00+00:00,9700,1249.0,
2001-01-01T00:00+00:00,9801,886.0,
2001-01-01T00:00+00:00,9811,972.0,
2001-01-01T00:00+00:00,9900,1209.0,
2001-01-01T00:00+00:00,9911,,
2001-01-01T00:00+00:00,9919,1498.0,
2001-01-01T00:00+00:00,9925,,
2001-01-01T00:00+00:00,10002,1797.0,
2001-01-01T00:00+00:00,10005,,
2001-01-01T00:00+00:00,10111,1333.0,
2001-01-01T00:00+00:00,10200,719.0,
2001-01-01T00:00+00:00,10300,,
2001-01-01T00:00+00:00,10400,946.0,
2001-01-01T00:00+00:00,10401,,
2001-01-01T00:00+00:00,10412,1207.0,
2001-01-01T00:00+00:00,10415,827.0,
2001-01-01T00:00+00:00,10500,791.0,
2001-01-01T00:00+00:00,10508,772.0,
2001-01-01T00:00+00:00,10510,793.0,
2001-01-01T00:00+00:00,10530,554.0,
2001-01-01T00:00+00:00,10531,,
2001-01-01T00:00+00:00,10550,,
2001-01-01T00:00+00:00,10600,678.0,
2001-01-01T00:00+00:00,10601,636.0,
2001-01-01T00:00+00:00,10607,,
2001-01-01T00:00+00:00,10710,,
2001-01-01T00:00+00:00,10720,,
2001-01-01T00:00+00:00,11102,1723.0,
2001-01-01T00:00+00:00,11104,1646.0,
2001-01-01T00:00+00:00,11105,1682.0,
2001-01-01T00:00+00:00,11106,,
2001-01-01T00:00+00:00,11112,1658.0,
2001-01-01T00:00+00:00,11113,,
2001-01-01T00:00+00:00,11114,,
2001-01-01T00:00+00:00,11115,1328.0,
2001-01-01T00:00+00:00,11116,,
2001-01-01T00:00+00:00,11135,2266.0,
2001-01-01T00:00+00:00,11146,,
2001-01-01T00:00+00:00,11200,2321.0,
2001-01-01T00:00+00:00,11203,,
2001-01-01T00:00+00:00,11205,2371.0,
2001-01-01T00:00+00:00,11300,2703.0,
2001-01-01T00:00+00:00,11301,,
2001-01-01T00:00+00:00,11305,2187.0,
2001-01-01T00:00+00:00,11306,,
2001-01-01T00:00+00:00,11311,,
2001-01-01T00:00+00:00,11400,1612.0,
2001-01-01T00:00+00:00,11401,,
2001-01-01T00:00+00:00,11402,,
2001-01-01T00:00+00:00,11410,,
2001-01-01T00:00+00:00,11505,1727.0,
2001-01-01T00:00+00:00,11506,,
2001-01-01T00:00+00:00,11601,,
2001-01-01T00:00+00:00,11602,,
2001-01-01T00:00+00:00,11603,,
2001-01-01T00:00+00:00,11706,1410.0,
2001-01-01T00:00+00:00,11707,,
2001-01-01T00:00+00:00,11800,1038.0,
2001-01-01T00:00+00:00,11801,,
2001-01-01T00:00+00:00,11803,1015.0,
2001-01-01T00:00+00:00,11804,1027.0,
2001-01-01T00:00+00:00,11901,1255.0,
2001-01-01T00:00+00:00,11903,,
2001-01-01T00:00+00:00,12015,,
2001-01-01T00:00+00:00,12016,,
2001-01-01T00:00+00:00,12200,,
2001-01-01T00:00+00:00,12201,,
2001-01-01T00:00+00:00,12202,,
2001-01-01T00:00+00:00,12203,,
2001-01-01T00:00+00:00,12208,,
2001-01-01T00:00+00:00,12215,1494.0,
2001-01-01T00:00+00:00,12216,,
2001-01-01T00:00+00:00,12220,1082.0,
2001-01-01T00:00+00:00,12231,,
2001-01-01T00:00+00:00,12301,1349.0,
2001-01-01T00:00+00:00,12302,,
2001-01-01T00:00+00:00,12311,1629.0,
2001-01-01T00:00+00:00,12322,1160.0,
2001-01-01T00:00+00:00,12323,,
2001-01-01T00:00+00:00,12350,,
2001-01-01T00:00+00:00,12351,,
2001-01-01T00:00+00:00,12352,,
2001-01-01T00:00+00:00,12504,966.0,
2001-01-01T00:00+00:00,12505,1133.0,
2001-01-01T00:00+00:00,12506,,
2001-01-01T00:00+00:00,12513,1116.0,
2001-01-01T00:00+00:00,12530,,
2001-01-01T00:00+00:00,12615,1090.0,
2001-01-01T00:00+00:00,12616,,
2001-01-01T00:00+00:00,12700,1000.0,
2001-01-01T00:00+00:00,12711,1203.0,
2001-01-01T00:00+00:00,12720,,
2001-01-01T00:00+00:00,12721,,
2001-01-01T00:00+00:00,12811,,
2001-01-01T00:00+00:00,13000,800.0,
2001-01-01T00:00+00:00,13010,857.0,
2001-01-01T00:00+00:00,13115,616.0,
2001-01-01T00:00+00:00,13116,,
2001-01-01T00:00+00:00,13120,868.0,
2001-01-01T00:00+00:00,13250,587.0,
2001-01-01T00:00+00:00,13301,593.0,
2001-01-01T00:00+00:00,13302,,
2001-01-01T00:00+00:00,13303,,
2001-01-01T00:00+00:00,13305,533.0,
2001-01-01T00:00+00:00,13308,,
2001-01-01T00:00+00:00,13312,,
2001-01-01T00:00+00:00,13400,630.0,
2001-01-01T00:00+00:00,13401,,
2001-01-01T00:00+00:00,13515,826.0,
2001-01-01T00:00+00:00,13600,529.0,
2001-01-01T00:00+00:00,13605,496.0,
2001-01-01T00:00+00:00,13606,,
2001-01-01T00:00+00:00,13640,,
2001-01-01T00:00+00:00,13701,484.0,
2001-01-01T00:00+00:00,13702,,
2001-01-01T00:00+00:00,13706,,
2001-01-01T00:00+00:00,13707,,
2001-01-01T00:00+00:00,13805,,
2001-01-01T00:00+00:00,13811,,
2001-01-01T00:00+00:00,13906,,
2001-01-01T00:00+00:00,13907,463.0,
2001-01-01T00:00+00:00,14100,,
2001-01-01T00:00+00:00,14103,,
2001-01-01T00:00+00:00,14104,,
2001-01-01T00:00+00:00,14105,,
2001-01-01T00:00+00:00,14115,,
2001-01-01T00:00+00:00,14200,1711.0,
2001-01-01T00:00+00:00,14300,1254.0,
2001-01-01T00:00+00:00,14301,,
2001-01-01T00:00+00:00,14302,,
2001-01-01T00:00+00:00,14305,1791.0,
2001-01-01T00:00+00:00,14308,,
2001-01-01T00:00+00:00,14310,2010.0,
2001-01-01T00:00+00:00,14311,,
2001-01-01T00:00+00:00,14403,983.0,
2001-01-01T00:00+00:00,14512,979.0,
2001-01-01T00:00+00:00,14513,,
2001-01-01T00:00+00:00,14520,810.0,
2001-01-01T00:00+00:00,14521,,
2001-01-01T00:00+00:00,14600,,
2001-01-01T00:00+00:00,14602,986.0,
2001-01-01T00:00+00:00,14603,,
2001-01-01T00:00+00:00,14621,1143.0,
2001-01-01T00:00+00:00,14622,,
2001-01-01T00:00+00:00,14630,833.0,
2001-01-01T00:00+00:00,14631,,
2001-01-01T00:00+00:00,14701,,
2001-01-01T00:00+00:00,14801,1114.0,
2001-01-01T00:00+00:00,14802,,
2001-01-01T00:00+00:00,14810,1037.0,
2001-01-01T00:00+00:00,14812,,
2001-01-01T00:00+00:00,14820,,
2001-01-01T00:00+00:00,14821,1142.0,
2001-01-01T00:00+00:00,14822,,
2001-01-01T00:00+00:00,14825,,
2001-01-01T00:00+00:00,14833,,
2001-01-01T00:00+00:00,14834,,
2001-01-01T00:00+00:00,14912,,
2001-01-01T00:00+00:00,15001,1177.0,
2001-01-01T00:00+00:00,15002,,
2001-01-01T00:00+00:00,15105,1241.0,
2001-01-01T00:00+00:00,15210,809.0,
2001-01-01T00:00+00:00,15300,1524.0,
2001-01-01T00:00+00:00,15310,1620.0,
2001-01-01T00:00+00:00,15320,,
2001-01-01T00:00+00:00,15321,2860.0,
2001-01-01T00:00+00:00,15343,773.0,
2001-01-01T00:00+00:00,15344,,
2001-01-01T00:00+00:00,15402,1014.0,
2001-01-01T00:00+00:00,15410,1993.0,
2001-01-01T00:00+00:00,15411,2854.0,
2001-01-01T00:00+00:00,15412,,
2001-01-01T00:00+00:00,15430,,
2001-01-01T00:00+00:00,15501,,
2001-01-01T00:00+00:00,15506,,
2001-01-01T00:00+00:00,15509,,
2001-01-01T00:00+00:00,15515,1381.0,
2001-01-01T00:00+00:00,15610,,
2001-01-01T00:00+00:00,15640,,
2001-01-01T00:00+00:00,15701,746.0,
2001-01-01T00:00+00:00,15702,,
2001-01-01T00:00+00:00,15711,782.0,
2001-01-01T00:00+00:00,15712,,
2001-01-01T00:00+00:00,15715,930.0,
2001-01-01T00:00+00:00,15721,643.0,
2001-01-01T00:00+00:00,15800,960.0,
2001-01-01T00:00+00:00,15900,,
2001-01-01T00:00+00:00,15901,,
2001-01-01T00:00+00:00,15905,800.0,
2001-01-01T00:00+00:00,15906,,
2001-01-01T00:00+00:00,15911,925.0,
2001-01-01T00:00+00:00,15912,,
2001-01-01T00:00+00:00,15920,802.0,
2001-01-01T00:00+00:00,16015,704.0,
2001-01-01T00:00+00:00,16101,627.0,
2001-01-01T00:00+00:00,16300,617.0,
2001-01-01T00:00+00:00,16308,,
2001-01-01T00:00+00:00,16400,600.0,
2001-01-01T00:00+00:00,16401,,
2001-01-01T00:00+00:00,16402,,
2001-01-01T00:00+00:00,16411,,
2001-01-01T00:00+00:00,16412,560.0,
2001-01-01T00:00+00:00,16413,,
2001-01-01T00:00+00:00,16414,,
2001-01-01T00:00+00:00,16421,651.0,
2001-01-01T00:00+00:00,16430,,
2001-01-01T00:00+00:00,16431,,
2001-01-01T00:00+00:00,16500,564.0,
2001-01-01T00:00+00:00,16501,,
2001-01-01T00:00+00:00,16511,582.0,
2001-01-01T00:00+00:00,16520,510.0,
2001-01-01T00:00+00:00,16521,,
2001-01-01T00:00+00:00,16522,,
2001-01-01T00:00+00:00,16600,528.0,
2001-01-01T00:00+00:00,16601,,
2001-01-01T00:00+00:00,16702,,
2001-01-01T00:00+00:00,16710,,
2001-01-01T00:00+00:00,16711,,
2001-01-01T00:00+00:00,16800,511.0,
2001-01-01T00:00+00:00,16905,,
2001-01-01T00:00+00:00,16906,,
2001-01-01T00:00+00:00,16910,1731.0,
2001-01-01T00:00+00:00,17002,1266.0,
2001-01-01T00:00+00:00,17003,,
2001-01-01T00:00+00:00,17004,,
2001-01-01T00:00+00:00,17005,975.0,
2001-01-01T00:00+00:00,17006,,
2001-01-01T00:00+00:00,17100,655.0,
2001-01-01T00:00+00:00,17101,,
2001-01-01T00:00+00:00,17102,,
2001-01-01T00:00+00:00,17301,902.0,
2001-01-01T00:00+00:00,17315,1158.0,
2001-01-01T00:00+00:00,17320,,
2001-01-01T00:00+00:00,17700,820.0,
2001-01-01T00:00+00:00,17701,,
2001-01-01T00:00+00:00,17901,684.0,
2001-01-01T00:00+00:00,18000,721.0,
2001-01-01T00:00+00:00,18001,,
2001-01-01T00:00+00:00,18010,732.0,
2001-01-01T00:00+00:00,18100,,
2001-01-01T00:00+00:00,18111,846.0,
2001-01-01T00:00+00:00,18121,694.0,
2001-01-01T00:00+00:00,18122,,
2001-01-01T00:00+00:00,18210,834.0,
2001-01-01T00:00+00:00,18220,795.0,
2001-01-01T00:00+00:00,18225,809.0,
2001-01-01T00:00+00:00,18231,,
2001-01-01T00:00+00:00,18305,,
2001-01-01T00:00+00:00,18306,763.0,
2001-01-01T00:00+00:00,18402,,
2001-01-01T00:00+00:00,18500,699.0,
2001-01-01T00:00+00:00,18502,,
2001-01-01T00:00+00:00,18600,657.0,
2001-01-01T00:00+00:00,18601,,
2001-01-01T00:00+00:00,18617,,
2001-01-01T00:00+00:00,18621,688.0,
2001-01-01T00:00+00:00,18622,,
2001-01-01T00:00+00:00,18705,651.0,
2001-01-01T00:00+00:00,18805,672.0,
2001-01-01T00:00+00:00,18905,,
2001-01-01T00:00+00:00,18906,,
2001-01-01T00:00+00:00,19021,,
2001-01-01T00:00+00:00,19201,,
2001-01-01T00:00+00:00,19204,,
2001-01-01T00:00+00:00,19205,568.0,
2001-01-01T00:00+00:00,19505,828.0,
2001-01-01T00:00+00:00,19600,,
2001-01-01T00:00+00:00,19700,908.0,
2001-01-01T00:00+00:00,19710,1081.0,
2001-01-01T00:00+00:00,19711,,
2001-01-01T00:00+00:00,19715,,
2001-01-01T00:00+00:00,19720,1004.0,
2001-01-01T00:00+00:00,19800,1291.0,
2001-01-01T00:00+00:00,19821,1158.0,
2001-01-01T00:00+00:00,19911,,
2001-01-01T00:00+00:00,20001,1002.0,
2001-01-01T00:00+00:00,20002,,
2001-01-01T00:00+00:00,20010,905.0,
2001-01-01T00:00+00:00,20011,,
2001-01-01T00:00+00:00,20020,1192.0,
2001-01-01T00:00+00:00,20021,,
2001-01-01T00:00+00:00,20100,,
2001-01-01T00:00+00:00,20101,,
2001-01-01T00:00+00:00,20105,776.0,
2001-01-01T00:00+00:00,20123,890.0,
2001-01-01T00:00+00:00,20200,1013.0,
2001-01-01T00:00+00:00,20201,,
2001-01-01T00:00+00:00,20202,,
2001-01-01T00:00+00:00,20209,,
2001-01-01T00:00+00:00,20212,768.0,
2001-01-01T00:00+00:00,20213,,
2001-01-01T00:00+00:00,20220,775.0,
2001-01-01T00:00+00:00,20270,731.0,
2001-01-01T00:00+00:00,20300,756.0,
2001-01-01T00:00+00:00,20402,,
2001-01-01T00:00+00:00,20403,885.0,
2001-01-01T00:00+00:00,20404,,
2001-01-01T00:00+00:00,20408,,
2001-01-01T00:00+00:00,20411,,
2001-01-01T00:00+00:00,20412,,
2001-01-01T00:00+00:00,20600,928.0,
2001-01-01T00:00+00:00,20901,,
2001-01-01T00:00+00:00,20902,596.0,
2001-01-01T00:00+00:00,20903,,
2001-01-01T00:00+00:00,21100,1881.0,
2001-01-01T00:00+00:00,21101,,
2001-01-01T00:00+00:00,21300,1125.0,
2001-01-01T00:00+00:00,1,719.0,10200
2001-01-01T00:00+00:00,2,886.0,9801
2001-01-01T00:00+00:00,3,665.0,1906
2001-01-01T00:00+00:00,4,875.0,5316
2001-01-01T00:00+00:00,5,1689.0,9640
2001-01-01T00:00+00:00,6,1002.0,20001
2001-01-01T00:00+00:00,7,1381.0,15515
2001-01-01T00:00+00:00,8,,
2001-01-01T00:00+00:00,9,1764.0,9606
2001-01-01T00:00+00:00,10,1249.0,9700
2001-01-01T00:00+00:00,11,,
2001-01-01T00:00+00:00,12,542.0,5870
2001-01-01T00:00+00:00,13,484.0,13701
2001-01-01T00:00+00:00,14,966.0,12504
2001-01-01T00:00+00:00,15,1723.0,11102
2001-01-01T00:00+00:00,16,1114.0,14801
2001-01-01T00:00+00:00,17,593.0,13301
2001-01-01T00:00+00:00,18,457.0,6101
2001-01-01T00:00+00:00,19,908.0,19700
2001-01-01T00:00+00:00,20,,11601
2001-01-01T00:00+00:00,21,1125.0,21300
2001-01-01T00:00+00:00,22,578.0,7704
2001-01-01T00:00+00:00,23,,
2001-01-01T00:00+00:00,24,1328.0,11115
2001-01-01T00:00+00:00,25,826.0,13515
2001-01-01T00:00+00:00,26,878.0,1601
2001-01-01T00:00+00:00,27,1024.0,4801
2001-01-01T00:00+00:00,28,1266.0,17002
2001-01-01T00:00+00:00,29,1396.0,6620
2001-01-01T00:00+00:00,30,560.0,16412
2001-01-01T00:00+00:00,31,472.0,5972
2001-01-01T00:00+00:00,32,549.0,5881
2001-01-01T00:00+00:00,33,,3605
2001-01-01T00:00+00:00,35,1797.0,10002
2001-01-01T00:00+00:00,36,787.0,7531
2001-01-01T00:00+00:00,37,450.0,2201
2001-01-01T00:00+00:00,38,979.0,14512
2001-01-01T00:00+00:00,39,1015.0,11803
2001-01-01T00:00+00:00,40,972.0,9811
2001-01-01T00:00+00:00,42,1255.0,11901
2001-01-01T00:00+00:00,43,773.0,15343
2001-01-01T00:00+00:00,44,868.0,13120
2001-01-01T00:00+00:00,45,991.0,3501
2001-01-01T00:00+00:00,46,493.0,3805
2001-01-01T00:00+00:00,47,1241.0,15105
2001-01-01T00:00+00:00,48,768.0,20212
2001-01-01T00:00+00:00,49,511.0,16800
2001-01-01T00:00+00:00,50,983.0,14403
2001-01-01T00:00+00:00,51,622.0,4081
2001-01-01T00:00+00:00,52,509.0,3811
2001-01-01T00:00+00:00,53,582.0,16511
2001-01-01T00:00+00:00,54,669.0,19020
2001-01-01T00:00+00:00,55,684.0,17901
2001-01-01T00:00+00:00,56,928.0,3202
2001-01-01T00:00+00:00,57,772.0,500
